Suburb,Address,Price,SellerG,Lattitude,Longtitude
Carlton North,20/22 Grattan St,1560000,Jellis,,
Carlton North,80 Wilson St,1678000,Nelson,,
Carlton North,24/635 Drummond St,570000,hockingstuart,-37.7902,144.97
Carnegie,1/60 Moonya Rd,820000,Ray,-37.897,145.0623
Carnegie,1/70 Truganini Rd,795000,Gary,-37.8911,145.0539
Carnegie,2/31 Moonya Rd,600000,Woodards,-37.897,145.0593
Carnegie,212 Neerim Rd,1295000,hockingstuart,-37.8876,145.0502
Carnegie,218 Neerim Rd,1275000,hockingstuart,-37.8877,145.0507
Carnegie,3 Oakleigh Rd,1620000,Buxton,-37.8982,145.0461
Carnegie,3/13 Emily St,510000,Marshall,-37.8912,145.0644
Carnegie,5 Graceburn Av,1647000,Gary,,
Carnegie,3/21 Jersey Pde,255000,Ray,-37.8875,145.0599
Carnegie,64 Lyons St,890000,hockingstuart,-37.8957,145.0528
Carnegie,8/54 Moonya Rd,346000,Woodards,-37.8965,145.0618
Carnegie,3/78 Moonya Rd,860000,Gary,-37.8972,145.0642
Carnegie,1/177 Oakleigh Rd,586000,hockingstuart,-37.9003,145.0634
Carnegie,4/5 Anzac St,772000,hockingstuart,-37.8863,145.066
Carnegie,42 Margaret St,1506000,Jellis,-37.8934,145.0633
Carnegie,5/78 Moonya Rd,675000,Gary,-37.8972,145.0642
Carnegie,4/314 Neerim Rd,525000,hockingstuart,-37.8893,145.0589
Carnegie,3/9 Poplar Gr,290000,Ray,-37.8858,145.0632
Carnegie,5/66 Woornack Rd,363000,hockingstuart,-37.8982,145.0625
Carnegie,4/12 Judith St,360000,Gary,-37.9032,145.0555
Carnegie,68 Miller St,967500,hockingstuart,-37.8973,145.053
Carnegie,254 Neerim Rd,1350000,Gary,-37.8881,145.0537
Carnegie,4/76 Railway Rd,516000,hockingstuart,-37.889,145.0533
Carnegie,1/78 Railway Rd,330000,hockingstuart,-37.8888,145.0533
Carnegie,1 Frogmore Rd,1600000,Woodards,-37.8945,145.0648
Carnegie,63 Oakleigh Rd,1170000,hockingstuart,-37.8988,145.0516
Carnegie,10/68 Woornack Rd,260000,Gary,-37.8983,145.0627
Carnegie,78b Miller St,1008000,Woodards,-37.8974,145.0539
Carnegie,4/62 Moonya Rd,625000,Woodards,-37.8967,145.0627
Carnegie,12/250 Neerim Rd,700000,Gary,-37.8881,145.0535
Carnegie,3/67 Shepparson Av,889500,Ray,,
Carnegie,4 Coling Av,1400000,Buxton,,
Carnegie,33 Moira Av,1185000,hockingstuart,,
Carnegie,3/35 Moonya Rd,545000,Ray,-37.8971,145.0597
Carnegie,1/38 Neville St,1170000,Woodards,-37.8977,145.0493
Carnegie,20 Rigby Av,1705000,Gary,,
Carnegie,4 Vine Gr,1830000,Gary,-37.8931,145.0479
Carnegie,12/66 Woornack Rd,250000,hockingstuart,-37.8982,145.0625
Carnegie,2/33 Oakleigh Rd,930000,hockingstuart,-37.8982,145.0488
Carnegie,207/21 Belsize Av,576800,Woodards,,
Carnegie,2/22 Kokaribb Rd,465000,Ray,-37.8881,145.0558
Carnegie,3/16 Newman Av,757500,Ray,,
Carnegie,14 Emily St,1646000,Ray,-37.8909,145.0648
Carnegie,19/225 Koornang Rd,460000,Ray,-37.8936,145.056
Carnegie,7/179 Neerim Rd,620000,Buxton,,
Carnegie,1/10 Newman Av,1105000,Woodards,,
Carnegie,90 Truganini Rd,1550000,hockingstuart,-37.8925,145.0541
Carnegie,2/25 El Nido Gr,707000,Ray,-37.892,145.0482
Carnegie,4/299 Koornang Rd,804000,hockingstuart,-37.9,145.0548
Carnegie,52 Emily St,1200000,Woodards,-37.8937,145.0648
Carnegie,6 Longstaff St,1501000,Gary,-37.9037,145.0588
Carnegie,215 Neerim Rd,950000,Gary,-37.888,145.0505
Carnegie,1/108 Truganini Rd,970000,Marshall,-37.8933,145.0546
Carnegie,8/48 Moonya Rd,345000,Thomson,-37.8968,145.0609
Carnegie,25 Arawatta St,817500,Jellis,-37.8856,145.0599
Carnegie,48 Lyons St,1450000,Ray,-37.8955,145.0515
Carnegie,51 Mimosa Rd,1000000,Ray,-37.8905,145.0518
Carnegie,2/79 Mimosa Rd,855000,Gary,-37.8886,145.052
Carnegie,2/61 Moonya Rd,675000,Gary,-37.8973,145.0625
Carnegie,4/39 Kokaribb Rd,588000,Woodards,-37.89,145.0559
Carnegie,1/60 Mimosa Rd,455000,Woodards,-37.8897,145.0524
Carnegie,9/314 Neerim Rd,602500,Thomson,-37.8893,145.0589
Carnegie,10/81 Koornang Rd,662000,Ray,-37.8873,145.0572
Carnegie,33 McLaurin Rd,1420000,hockingstuart,-37.8934,145.0599
Carnegie,2/59 Moonya Rd,920000,Woodards,-37.8974,145.0622
Carnegie,1/6 Rigby Av,400000,Gary,,
Carnegie,1/8 Beena Av,706000,Woodards,,
Carnegie,64 Coorigil Rd,1450000,Jellis,-37.8957,145.0621
Carnegie,35 Hunter St,1287000,Ray,-37.9031,145.0578
Carnegie,1/6 Parton Ct,650000,hockingstuart,,
Carnegie,1/12 Kokaribb Rd,656000,Property,-37.8873,145.0559
Carnegie,2 Kokaribb Rd,930000,hockingstuart,-37.8864,145.0561
Carnegie,3/9 Madden Av,702000,Gary,,
Carnegie,2/11 Maroona Rd,415000,hockingstuart,-37.8889,145.048
Carnegie,5/60 Woornack Rd,650000,hockingstuart,-37.8978,145.062
Carnegie,1/3 Coorigil Rd,1360000,Woodards,-37.8953,145.0567
Carnegie,9/45 Coorigil Rd,380000,Woodards,-37.8957,145.0599
Carnegie,2/300 Koornang Rd,765000,Woodards,-37.8987,145.0557
Carnegie,53 Moonya Rd,1423000,Woodards,-37.8972,145.0617
Carnegie,27 Morgan St,1900000,Buxton,-37.8957,145.0487
Carnegie,2 Poplar Gr,907000,Ray,-37.8854,145.0636
Carnegie,10/12 St Huberts Rd,350000,hockingstuart,-37.8894,145.0508
Carnegie,39 Elimatta Rd,1430000,Ray,-37.9023,145.0568
Carnegie,16a Blackwood St,983500,Thomson,-37.8867,145.0653
Carnegie,21 Edgewood St,1490000,Gary,-37.8871,145.052
Carnegie,9/81 Koornang Rd,572000,Ray,-37.8873,145.0572
Carnegie,33b Emily St,990000,Ray,-37.8927,145.0644
Carnegie,1/52 Neville St,1100000,hockingstuart,-37.8978,145.0506
Carnegie,76 Oakleigh Rd,1125000,Ray,-37.8993,145.0528
Carnegie,2/47 Coorigil Rd,601000,Noel,-37.8959,145.06
Carnegie,68 Leila Rd,1410000,Ray,-37.9011,145.051
Carnegie,1/26 Mernda Av,1205000,Gary,,
Carnegie,1/15 Rosstown Rd,405000,Matthew,-37.8843,145.0531
Carnegie,73 Truganini Rd,1655000,Marshall,-37.8916,145.0543
Carnegie,83 Truganini Rd,1910000,Buxton,-37.8922,145.0544
Carnegie,3/16 Yendon Rd,808000,Gary,-37.8889,145.0495
Carnegie,8 Yendon Rd,1252000,Woodards,-37.8896,145.0492
Carnegie,14/82 Coorigil Rd,370000,Thomson,-37.8959,145.0639
Carnegie,22 Neville St,1880000,Private/Tiernan's,-37.8975,145.0478
Carnegie,86 Neville St,896000,Woodards,-37.898,145.0528
Carnegie,27b Toolambool Rd,1200000,hockingstuart,,
Carnegie,48 Blackwood St,1802100,hockingstuart,-37.8868,145.0625
Carnegie,5/35 Moonya Rd,585000,Australian,-37.8973,145.0596
Carnegie,404/3 Morton Av,470000,hockingstuart,,
Carnegie,5/102 Oakleigh Rd,450000,Anderson,-37.8999,145.0575
Carnegie,2/94 Truganini Rd,737000,Woodards,-37.8927,145.0539
Carnegie,3/64 Woornack Rd,860000,Buxton,-37.8978,145.0624
Carnegie,1/58 Coorigil Rd,605000,Woodards,-37.8956,145.0613
Carnegie,5/33 Madden Av,492000,Bustin,,
Carnegie,14 Margaret St,1300000,hockingstuart,-37.891,145.0636
Carnegie,44 Blackwood St,1518000,hockingstuart,-37.8869,145.0628
Carnegie,5/33 Gnarwyn Rd,632500,Buxton,-37.8946,145.0588
Carnegie,6/7 Judd St,435000,Gary,-37.8986,145.0567
Carnegie,22 Seymour Av,1190000,Gary,,
Carnegie,53 Belsize Av,1516000,Ray,,
Carnegie,15/225 Koornang Rd,468250,Ray,-37.8936,145.056
Carnegie,26 Leila Rd,1716000,Woodards,-37.9007,145.047
Carnegie,10/8 Anzac St,270000,hockingstuart,-37.886,145.0659
Carnegie,3/9 Maroona Rd,365000,hockingstuart,-37.8887,145.048
Carnegie,3/12 St Huberts Rd,340000,hockingstuart,-37.8894,145.0508
Caulfield,6/5 Freeman St,722500,Gary,-37.8865,145.0302
Caulfield,18 Ash Gr,1600000,Gary,-37.8864,145.0326
Caulfield,190 Kambrook Rd,1665000,Gary,-37.8849,145.0341
Caulfield,2/19 Ash Gr,323000,hockingstuart,-37.8866,145.0322
Caulfield,4/14 Briggs St,550000,Gary,-37.8852,145.024
Caulfield,40 Snowdon Av,1220000,Gary,,
Caulfield,103/677 Glen Huntly Rd,638000,Gary,-37.8862,145.0175
Caulfield,30 Pyne St,131000,Rodney,-37.8864,145.0242
Caulfield,3/97 Murray St,1090000,Gary,-37.885,145.0189
Caulfield North,14 Arthur St,1365000,McGrath,-37.8678,145.027
Caulfield North,452 Dandenong Rd,1750000,Marshall,-37.8629,145.019
Caulfield North,12/378 Dandenong Rd,580000,Abercromby's,-37.8607,145.0116
Caulfield North,25 Malvern Gr,2005000,Jellis,-37.8694,145.0296
Caulfield North,5/698 Inkerman Rd,523000,hockingstuart,-37.8694,145.0246
Caulfield North,9/400 Dandenong Rd,420000,Gary,-37.861,145.0136
Caulfield North,2/688 Inkerman Rd,310000,Jellis,,
Caulfield North,8/359 Balaclava Rd,290000,hockingstuart,-37.8744,145.0371
Caulfield North,3/374 Dandenong Rd,608000,Gary,-37.8607,145.0112
Caulfield North,9/370 Orrong Rd,570000,hockingstuart,-37.8625,145.0103
Caulfield North,7/19 Hawthorn Rd,520500,Gary,-37.8681,145.0258
Caulfield North,11 Arthur St,1400000,Gary,-37.868,145.0269
Caulfield North,28 Wanda Rd,2830000,Gary,-37.8672,145.0225
Caulfield North,13/378 Dandenong Rd,722000,Castran,-37.8607,145.0116
Caulfield North,15/496 Dandenong Rd,450000,Gary,-37.8647,145.0232
Caulfield North,11/58 Kambrook Rd,535000,Gary,,
Caulfield North,409/58 Kambrook Rd,540000,hockingstuart,,
Caulfield North,31 Fitzgibbon Cr,1610000,Gary,,
Caulfield North,7 Cambridge St,1870000,Marshall,-37.8622,145.0112
Caulfield North,6/378 Dandenong Rd,622000,Castran,-37.8607,145.0116
Caulfield North,1/13 Narong Rd,536000,Gary,-37.8686,145.0239
Caulfield North,127 Normanby Rd,2625000,Marshall,-37.8696,145.0323
Caulfield North,4/40 Northcote Av,576000,Gary,,
Caulfield North,1/355 Alma Rd,570000,Gary,-37.8652,145.0198
Caulfield North,3/388 Dandenong Rd,550000,Gary,-37.8609,145.0126
Caulfield North,8/688 Inkerman Rd,505000,Jellis,,
Caulfield North,105/241 Balaclava Rd,400000,Gary,,
Caulfield North,123 Normanby Rd,2170000,Gary,-37.8698,145.0325
Caulfield South,26 Flowers St,1577500,hockingstuart,-37.8896,145.0307
Caulfield South,14 Latrobe St,1802000,Gary,,
Caulfield South,5 Alder St,1460000,hockingstuart,-37.8874,145.019
Caulfield South,10/468 Kooyong Rd,275500,Gary,-37.8961,145.0132
Caulfield South,15 Dover St,1065000,hockingstuart,-37.895,145.022
Caulfield South,9 Filbert St,1470000,Gary,-37.8906,145.0224
Caulfield South,6/305 Hawthorn Rd,670000,hockingstuart,,
Caulfield South,1 Rotorua St,1012000,Gary,-37.9002,145.027
Caulfield South,4/21 Gardenvale Rd,599000,Gary,-37.8997,145.0168
Caulfield South,1/13 Ludbrook Av,905000,Gary,,
Caulfield South,303 Bambra Rd,1160500,Gary,-37.8965,145.0269
Caulfield South,11/8 Bealiba Rd,650000,hockingstuart,-37.8912,145.0289
Caulfield South,80 Sycamore St,1170000,Biggin,-37.8898,145.0196
Caulfield South,5 Filbert St,1314000,Gary,-37.8906,145.0221
Caulfield South,1/2 Griffiths St,1030000,Gary,-37.8887,145.0318
Caulfield South,7A Alfada St,1225000,Biggin,-37.8958,145.0215
Caulfield South,22 Sycamore St,1450000,RT,-37.8893,145.0161
Caulfield South,8 Lygon St,1774500,hockingstuart,-37.8993,145.0254
Caulfield South,1/19 Trevascus St,525500,Ray,-37.8974,145.0294
Caulfield South,28 Ellington St,1960000,hockingstuart,-37.8923,145.0177
Caulfield South,23 Lygon St,825000,Gary,-37.8995,145.0241
Caulfield South,136 Sycamore St,1262000,hockingstuart,-37.8901,145.0224
Caulfield South,5 Field St,1110000,hockingstuart,-37.8891,145.0294
Caulfield South,48A Jupiter St,1410000,Gary,-37.8957,145.0196
Caulfield South,147 Booran Rd,1303500,hockingstuart,-37.8936,145.0366
Caulfield South,18b Marara Rd,1115000,Gary,-37.8967,145.0313
Caulfield South,89 Clarence St,1340000,Buxton,-37.8928,145.0149
Caulfield South,393 North Rd,1200000,hockingstuart,-37.9027,145.0322
Caulfield South,5 Sycamore St,1570000,Matthew,-37.8889,145.0151
Caulfield South,30 Cedar St,1001000,Biggin,-37.8887,145.0207
Caulfield South,5/466 Kooyong Rd,665000,Gary,,
Caulfield South,42 Poplar St,1330000,Gary,-37.8893,145.0196
Caulfield South,5/27 Venus St,290000,Gary,-37.8943,145.0145
Caulfield South,245 Booran Rd,1570000,hockingstuart,-37.9012,145.035
Caulfield South,364 Kooyong Rd,1916000,Biggin,-37.8894,145.0145
Caulfield South,3/21 Gardenvale Rd,500000,Ray,-37.8996,145.0169
Caulfield South,15b Raynes St,1775000,Gary,,
Chadstone,3/10 Euroka St,752000,Buxton,-37.8786,145.1015
Chadstone,2/20 Hillcrest Av,670000,Buxton,,
Chadstone,16 Moroney Dr,1507000,Jellis,-37.8891,145.1002
Chadstone,8B Moorong St,890000,Purplebricks,-37.8801,145.1051
Chadstone,35A Hillcrest Av,1000000,Barry,,
Chadstone,1/186 Power Av,644000,McGrath,,
Chadstone,2/44 Railway Pde S,700000,Bekdon,-37.8738,145.1054
Chadstone,30 Melinga Cr,1101000,Buxton,,
Chadstone,23 Thurloo St,1000000,Buxton,-37.8784,145.0958
Chadstone,2/4 Lenna Ct,865000,Buxton,-37.8796,145.1044
Chadstone,1/1 Margot St,805500,Ray,,
Chadstone,2/9 Batesford Rd,1015000,Buxton,,
Chadstone,2 Melinga Cr,930000,Ray,,
Chadstone,2/14 Cole Cr,999000,Ray,,
Chadstone,2/12 Moorong St,1042500,Buxton,-37.8805,145.105
Chadstone,5 Bullarto St,1002000,Ray,-37.8792,145.0948
Chadstone,15 Aloomba St,992000,Gary,-37.8805,145.0978
Chadstone,4/5 Rae St,650000,hockingstuart,-37.8859,145.0934
Chadstone,7 Churchill Av,2600000,Stockdale,,
Chadstone,1/19 Warrina St,965000,Buxton,-37.8742,145.105
Chadstone,3 Yambie La,920000,LITTLE,-37.8837,145.106
Chadstone,7 Inga Ct,1301000,Buxton,-37.8812,145.105
Chadstone,2/35 Binalong Av,820000,McGrath,,
Chadstone,22 Jacana St,1171000,Ray,,
Chadstone,1A Mudgee Ct,860000,Ray,,
Chadstone,1/22 Stapley Cr,1085000,Buxton,,
Chadstone,2 Fitzroy Gr,1415500,hockingstuart,-37.8738,145.1095
Chadstone,2/8 Moona Ct,898000,Nelson,,
Chadstone,1/19 Binalong Av,627000,Buxton,,
Chadstone,40 Mawarra Cr,1206000,McGrath,,
Chadstone,1/32 Kelly St,705000,Buxton,-37.8859,145.0979
Chadstone,4 Jacana Ct,1260000,McGrath,-37.8845,145.1027
Chadstone,1/28 Cole Cr,985000,Buxton,,
Chadstone,3/3 Mudgee Ct,753000,Buxton,,
Chadstone,15 Grandview Rd,1460000,Buxton,-37.8746,145.1071
Chadstone,23 Jacana St,1000000,Thomson,-37.8838,145.102
Chadstone,33 Jindabyne Av,1035000,Barry,,
Chadstone,2/2 Robert St,845000,Buxton,-37.8824,145.1042
Chadstone,2/19 Thurloo St,881000,Ray,-37.8781,145.0955
Clifton Hill,60a Hodgkinson St,1270000,Nelson,-37.7902,144.9894
Clifton Hill,7/29 Dwyer St,340000,Woodards,,
Clifton Hill,66 Noone St,780000,Harrington,-37.7934,144.9922
Clifton Hill,13 Caroline St,1060000,Nelson,-37.7899,144.9984
Clifton Hill,3/68 Noone St,930000,Collins,-37.7934,144.9923
Clifton Hill,86 Hodgkinson St,1420000,Collins,-37.7898,144.9903
Clifton Hill,119 Roseneath St,1075000,Nelson,-37.7928,144.9987
Clifton Hill,85 Roseneath St,1105000,Harrington,-37.7927,144.9981
Clifton Hill,413a Wellington St,1209000,Jellis,-37.7919,144.9884
Clifton Hill,32 Caroline St,3010000,Collins,-37.7897,144.9992
Clifton Hill,17 Myrtle St,1435000,Nelson,-37.7918,144.997
Clifton Hill,12 Kiewa St,1417000,Nelson,-37.7924,145.0002
Clifton Hill,40 Myrtle St,1290000,Jellis,-37.7912,144.9967
Clifton Hill,195 Gold St,1226000,Nelson,-37.7917,144.9902
Clifton Hill,3/30 Edmund St,495000,iTRAK,-37.7875,145.0049
Clifton Hill,4/56 John St,325000,Collins,-37.7873,144.9958
Clifton Hill,11 Page St,1370000,Collins,-37.7921,144.9898
Clifton Hill,11 Clifton Av,2560000,Collins,,
Clifton Hill,36 Ogrady St,1620000,Nelson,-37.787,144.9988
Clifton Hill,69 Field St,1180000,Harrington,-37.7928,145.0021
Clifton Hill,40 Spensley St,1405000,Nelson,-37.7882,144.9984
Clifton Hill,2A Council St,880000,Nelson,-37.7923,144.9858
Clifton Hill,31 Fenwick St,1450000,Nelson,-37.7892,144.9999
Clifton Hill,104 Noone St,856000,Nelson,-37.7936,144.995
Clifton Hill,3/82 Roseneath St,900000,Nelson,,
Clifton Hill,7/37 Groom St,885500,Collins,-37.7937,144.9983
Clifton Hill,49 Fenwick St,1680000,Nelson,-37.7884,145
Clifton Hill,1 John St,730000,Nelson,-37.7898,144.9957
Clifton Hill,18 Barries Pl,825000,Jellis,-37.7946,144.9989
Clifton Hill,1/493 Hoddle St,533000,Jellis,-37.7931,144.9938
Clifton Hill,20 Gordon St,1430000,Collins,-37.7912,144.9963
Clifton Hill,1/1 Marshall Pl,1506000,Nelson,-37.7885,144.9994
Clifton Hill,48 Council St,1150000,Nelson,-37.7925,144.9877
Clifton Hill,3/268 Alexandra Pde E,363000,hockingstuart,,
Clifton Hill,3 Hodgkinson St,1360000,Nelson,-37.7921,144.9858
Clifton Hill,19/184 Noone St,841000,Jellis,,
Clifton Hill,7/82 Roseneath St,897500,Jellis,,
Clifton Hill,21/184 Noone St,810000,Raine,,
Clifton Hill,4a Anderson St,1270000,Nelson,,
Clifton Hill,53 John St,640000,Miles,-37.7873,144.9961
Coburg,29 Molesworth St,850000,Brad,-37.735,144.9589
Coburg,10 Shackell St,784000,Nelson,-37.7427,144.952
Coburg,3/25 Belgrave St,655000,Nelson,,
Coburg,37 Elizabeth St,680000,Nelson,-37.7391,144.9812
Coburg,38 Harding St,1221000,Nelson,-37.7456,144.9696
Coburg,1/58 Moore St,807000,Nelson,-37.7546,144.9713
Coburg,181 Munro St,790000,Del,-37.7435,144.9507
Coburg,43 Ohea St,955000,Nelson,-37.7374,144.9617
Coburg,301/6 Sydney Rd,480000,Nelson,,
Coburg,8 Watchtower Rd,675000,Walshe,-37.7382,144.973
Coburg,21 Craigrossie Av,1300000,McDonald,,
Coburg,12 Hardwick St,1010000,Jellis,-37.7494,144.9686
Coburg,3 Mavis St,1202000,Nelson,-37.7493,144.9559
Coburg,243 Moreland Rd,1370000,Ray,-37.7549,144.9611
Coburg,61 Murray Rd,550000,hockingstuart,-37.7358,144.9801
Coburg,45 Portland St,1000000,Jellis,-37.744,144.9501
Coburg,6 Stawell St,935500,Brad,-37.7364,144.96
Coburg,35 The Grove,2250000,Peter,-37.7517,144.9699
Coburg,171 Moreland Rd,145000,Jellis,-37.7555,144.9658
Coburg,191 Ohea St,905000,LITTLE,-37.7363,144.9507
Coburg,33 Wellington St,860000,Peter,-37.7416,144.9582
Coburg,16 Linda St,953000,Jellis,-37.7508,144.9608
Coburg,6 Shackell St,735000,Nelson,-37.7429,144.952
Coburg,15/1 Manna Gum Ct,550000,Brace,-37.7372,144.9764
Coburg,20A Queen St,790000,Raine,,
Coburg,56 Rose St,1100000,Nelson,-37.7432,144.9474
Coburg,27 Higinbotham St,947000,Brad,-37.735,144.9581
Coburg,2/6 McKay St,500000,Jellis,-37.7405,144.9644
Coburg,2/58 Moore St,865000,Nelson,-37.7546,144.9713
Coburg,7/13 Clarendon St,466000,Nelson,-37.7527,144.9522
Coburg,3/58 Moore St,740000,Nelson,-37.7546,144.9713
Coburg,105 Moreland Rd,812000,Nicholson,-37.7561,144.9718
Coburg,107 Moreland Rd,766000,Nicholson,-37.7561,144.9716
Coburg,109 Moreland Rd,825000,Nicholson,-37.7561,144.9715
Coburg,2 Quarry Cct,1131000,Nelson,-37.7359,144.9711
Coburg,114 Reynard St,1064000,Nelson,-37.7478,144.9583
Coburg,3/262 Reynard St,610000,Ray,-37.7466,144.9482
Coburg,60 Glengyle St,1210000,Nelson,-37.7544,144.9764
Coburg,8/6 McKay St,434000,Nelson,-37.7405,144.9644
Coburg,4/44 Victoria St,653000,Peter,-37.7422,144.9606
Coburg,2/118 Bruce St,640000,Nelson,-37.7403,144.9491
Coburg,31 Elizabeth St,820000,Peter,-37.7402,144.9807
Coburg,7 Gladstone St,1250000,Jellis,-37.7433,144.9762
Coburg,21 Governors Rd,1335000,Nelson,-37.7376,144.9726
Coburg,56 The Grove,1900000,hockingstuart,-37.7523,144.9725
Coburg,10 Stockade Av,810000,JMRE,,
Coburg,5 Donne St,1090000,ASL,-37.753,144.9485
Coburg,41 Service St,1130000,Re,-37.7379,144.9623
Coburg,1 Sutherland St,1145000,Nelson,-37.7402,144.9607
Coburg,38 Budds St,657000,Nelson,-37.7427,144.9711
Coburg,1e The Avenue,763000,Woodards,-37.7517,144.963
Coburg,53 Hawthorn St,903000,Nelson,-37.7484,144.9521
Coburg,4 Miller St,1000000,Nelson,-37.75,144.9695
Coburg,13 Shaftsbury St,1742000,Nelson,-37.7529,144.9534
Coburg,12 Gordon St,865000,Brad,-37.7525,144.948
Coburg,11/5 Industry La,485000,Nelson,-37.7367,144.9701
Coburg,12 Lascelles St,765000,Nelson,,
Coburg,23 Berry St,1278000,Peter,-37.7464,144.959
Coburg,4/93 Harding St,590000,Ray,-37.7458,144.9751
Coburg,45 Kerferd St,1000000,Peter,-37.7337,144.9548
Coburg,15/1 Manna Gum Ct,590000,Brace,-37.7372,144.9764
Coburg,3 Phillips St,1030000,Considine,-37.7504,144.9537
Coburg,19 Audley St,1136000,Ray,-37.7501,144.962
Coburg,13 Carron St,635000,Ray,-37.7516,144.9623
Coburg,57 Connolly Av,782000,Harcourts,,
Coburg,196 Ohea St,1061000,Brad,-37.7359,144.9502
Coburg,9 Vincent St,1155000,Nelson,-37.7431,144.956
Coburg,6 Farm Rd,650000,RT,-37.7362,144.9714
Coburg,89 Gordon St,1286000,Nelson,-37.7477,144.9483
Coburg,31 Hardwick St,885000,Nelson,-37.7493,144.9701
Coburg,13 Hudson St,1160000,Jellis,-37.7436,144.962
Coburg,203 Munro St,1400000,RE,-37.7432,144.9481
Coburg,403/19 Pentridge Bvd,470000,Raine,-37.7379,144.9683
Coburg,18 Craigrossie Av,1725000,Nelson,,
Coburg,8 Gilbert St,1260000,Jellis,-37.7471,144.9579
Coburg,1/33 Sheffield St,920000,Jellis,-37.7464,144.9676
Coburg,52 Stawell St,841000,Re,-37.734,144.9603
Coburg,4/2 Vincent St,537500,Nelson,-37.7435,144.9563
Coburg,59 Moore St,1130000,Brad,-37.7543,144.9717
Coburg,9 Parklane Mw,664000,Nelson,,
Coburg,5/39 Service St,598000,Nelson,-37.7379,144.9617
Coburg,2 Walsh St,1120000,Raine,-37.7481,144.9663
Coburg,24 Webb St,870000,Nelson,-37.735,144.9558
Coburg,27 Bruce St,680000,Raine,-37.7448,144.9478
Coburg,27a Bruce St,670000,Raine,,
Coburg,185 Moreland Rd,482500,Raine,-37.7554,144.9648
Coburg,155 Nicholson St,825000,Ray,-37.7459,144.9773
Coburg,11 Station St,725000,Brad,-37.7539,144.9612
Coburg,144 The Avenue,1250000,Nelson,-37.7537,144.9766
Coburg,2 Franklin St,1008000,Jellis,-37.7505,144.9725
Coburg,74 Linda St,800000,Peter,,
Coburg,3/20 Loch St,599000,Ray,-37.7474,144.9621
Coburg,50a Rennie St,860000,Nelson,-37.7509,144.9696
Coburg,1 Shaftsbury St,990000,Grantham,-37.7537,144.9532
Coburg,3/30 Shaftsbury St,451000,RT,-37.752,144.954
Coburg,211 Bell St,635000,Brad,-37.7404,144.9559
Coburg,15 Hardwick St,1020000,Raine,-37.7492,144.969
Coburg,6 Hardwick St,967000,Nelson,-37.7494,144.9681
Coburg,32A Kelson St,1025000,Jellis,-37.7408,144.9558
Coburg,37 Kelson St,700000,Brad,-37.7406,144.9555
Coburg,48 Murray St,1130000,Nelson,-37.7382,144.9563
Coburg,25a Ohea St,835000,Peter,-37.7376,144.9638
Coburg,212 Reynard St,1075000,Hodges,-37.7473,144.9528
Coburg,96 Reynard St,845000,Brad,-37.748,144.9603
Coburg,2/618 Sydney Rd,600000,Brad,-37.736,144.9665
